"","x"
"6498",8.908905254
"6499",10.85157572
"6500",10.06909201
"6501",11.67895809
"6502",10.66107411
"6503",11.0278019
"6504",7.276497913
"6505",7.732398042
"6506",8.243293607
"6507",9.295729552
"6508",9.788989794
"6509",13.624055
"6510",6.00632298
"6511",9.639606767
"6512",5.282249281
"6513",4.829590116
"6514",8.026809941
"6515",8.44872802
"6516",10.25291609
"6517",5.786263263
"6518",10.65755032
"6519",12.00501001
"6520",8.93470769
"6521",11.08440962
"6522",11.32984135
"6523",7.42756584
"6524",9.125312627
"6525",5.872936095
"6526",11.73572272
"6527",6.205805607
"6528",8.580483898
"6529",8.578806262
"6530",9.312957905
"6531",9.808872124
"6532",8.272936035
"6533",11.69020342
"6534",7.739296347
"6535",11.30480607
"6536",8.906657634
"6537",9.686855518
"6538",10.213129
"6539",10.37015841
"6540",8.770551019
"6541",8.522530021
"6542",8.177292211
"6543",8.445257139
"6544",7.096242224
"6545",8.857194877
"6546",7.853605153
"6547",8.00472203
"6548",9.864228041
"6549",10.25021162
"6550",11.0161926
"6551",9.013176054
"6552",10.75493912
"6553",6.863777973
"6554",11.4204492
"6555",7.680240431
"6556",9.326349518
"6557",6.860065363
"6558",11.01003776
"6559",8.406268183
"6560",13.79682692
"6561",10.54480254
"6562",8.47925515
"6563",11.09763006
"6564",9.393225115
"6565",10.97844062
"6566",9.915417815
"6567",14.36151743
"6568",11.41103063
"6569",9.664985299
"6570",12.35142415
"6571",13.38849202
"6572",12.02113422
"6573",12.13193269
"6574",10.6947888
"6575",8.313492037
"6576",8.098314716
"6577",9.989936243
"6578",9.827145553
"6579",9.192494378
"6580",7.785679304
"6581",10.71181522
"6582",8.769493621
"6583",9.981129161
"6584",8.44167622
"6585",11.19677645
"6586",13.57712807
"6587",7.657003022
"6588",8.071659577
"6589",8.124741702
"6590",11.83539455
"6591",8.189102297
"6592",7.0418343
"6593",11.8055306
"6594",8.613108253
"6595",11.30192054
"6596",8.963867934
"6597",7.980714417
"6598",10.25849217
"6599",10.81940216
"6600",12.14957815
"6601",8.509165449
"6602",14.1812918
"6603",11.90620908
"6604",11.884731
"6605",7.455530013
"6606",12.23283742
"6607",9.473060645
"6608",11.01556618
"6609",10.73908288
"6610",6.889158309
"6611",6.664661695
"6612",8.274299898
"6613",6.424788796
"6614",9.734872292
"6615",9.643009309
"6616",7.158676654
"6617",9.72371564
"6618",14.31758656
"6619",12.05837112
"6620",10.50764718
"6621",11.24612971
"6622",12.91846172
"6623",9.083989434
"6624",8.313993845
"6625",10.85677627
"6626",9.46254164
"6627",7.988927132
"6628",9.635388
"6629",11.07069836
"6630",8.292039343
"6631",9.133560023
"6632",8.913051026
"6633",9.923189674
"6634",9.694179178
"6635",9.020102112
"6636",10.26638169
"6637",5.695414025
"6638",9.772676035
"6639",11.57353367
"6640",8.122142602
"6641",8.987885937
"6642",10.18542355
"6643",9.573132303
"6644",12.07637715
"6645",8.136263273
"6646",8.371849587
"6647",9.320865951
"6648",11.61609171
"6649",8.642675774
"6650",6.816407669
"6651",11.33713479
"6652",7.469577564
"6653",6.021626361
"6654",10.051613
"6655",9.589299537
"6656",7.497101088
"6657",7.361712352
"6658",10.08553989
"6659",10.72096729
"6660",8.188028053
"6661",10.02144415
"6662",9.495791681
"6663",9.875385496
"6664",14.71852279
"6665",10.85309651
"6666",11.87246693
"6667",10.50378644
"6668",11.64588876
"6669",5.675842238
"6670",11.9423432
"6671",9.155217314
"6672",7.866279093
"6673",9.035779619
"6674",13.10269739
"6675",6.55550544
"6676",9.178973804
"6677",9.213689513
"6678",11.9029799
"6679",10.37231104
"6680",6.823938798
"6681",12.05806081
"6682",8.49848439
"6683",9.970357297
"6684",5.749955079
"6685",11.3513402
"6686",7.881989462
"6687",11.8820868
"6688",9.587917115
"6689",12.34692932
"6690",10.96775504
"6691",9.657654801
"6692",8.658258167
"6693",7.487793783
"6694",11.28831942
"6695",7.921227897
"6696",6.56676004
"6697",10.68385401
"6698",12.68040203
"6699",8.835807354
"6700",8.334451411
"6701",9.15193934
"6702",10.54968023
"6703",10.63294182
"6704",11.08055459
"6705",10.36769526
"6706",10.03713592
"6707",11.36141943
"6708",10.04904284
"6709",12.5283989
"6710",9.876381678
"6711",9.861485148
"6712",12.57318386
"6713",10.16033585
"6714",8.512920664
"6715",12.64899463
"6716",8.587972417
"6717",10.60594472
"6718",8.573483444
"6719",11.51733029
"6720",12.24727479
"6721",8.525638155
"6722",9.21049365
"6723",5.981059294
"6724",12.13936552
"6725",10.65551793
"6726",10.55758469
"6727",13.11957908
"6728",10.69307315
"6729",10.90856393
"6730",9.235871702
"6731",11.60458133
"6732",5.813062092
"6733",8.817870382
"6734",10.04233984
"6735",5.904579841
"6736",12.18111608
"6737",9.5304152
"6738",11.47715036
"6739",8.449333253
"6740",10.73511214
"6741",14.44885727
"6742",11.005407
"6743",8.330578219
"6744",10.22404226
"6745",9.562564656
"6746",7.834693094
"6747",8.232507673
"6748",9.21149975
"6749",9.363359527
"6750",10.2268654
"6751",10.46313742
"6752",11.21344665
"6753",6.823370899
"6754",8.723209252
"6755",13.23720246
"6756",9.506290975
"6757",10.4363626
"6758",5.667620959
"6759",7.540482149
"6760",7.646773083
"6761",8.805020631
"6762",9.066682656
"6763",11.75512695
"6764",11.45831736
"6765",8.403391796
"6766",11.34635426
"6767",6.034451194
"6768",11.55778753
"6769",12.59840493
"6770",10.61834069
"6771",11.5666914
"6772",8.807114967
"6773",8.798506679
"6774",6.940786473
"6775",9.781759946
"6776",5.689544077
"6777",8.495306085
"6778",6.185226488
"6779",8.515611983
"6780",8.412080774
"6781",5.109418267
"6782",9.874468997
"6783",8.659217623
"6784",12.85311658
"6785",6.057634867
"6786",9.839240298
"6787",9.300485826
"6788",8.066083139
"6789",10.09480318
"6790",6.762208494
"6791",10.88328538
"6792",10.91167351
"6793",8.421242713
"6794",6.9932499
"6795",11.08417805
"6796",12.00817815
"6797",11.0641046
"6798",7.958772929
"6799",6.565509934
"6800",10.02668158
"6801",7.482356971
"6802",12.34436894
"6803",7.789117553
"6804",7.005962281
"6805",7.910539281
"6806",9.078726925
"6807",9.512799419
"6808",7.640593346
"6809",10.18910108
"6810",10.72013015
"6811",12.83956067
"6812",11.92970478
"6813",7.160967754
"6814",11.20366485
"6815",8.439882293
"6816",11.02362232
"6817",8.372891529
"6818",10.89174821
"6819",9.871506808
"6820",11.72224357
"6821",7.36707993
"6822",8.619075234
"6823",9.928323522
"6824",11.24816572
"6825",14.45006138
"6826",10.76790668
"6827",8.361010108
"6828",9.980394018
"6829",7.047288552
"6830",8.233394942
"6831",9.814853953
"6832",9.491540905
"6833",9.232081434
"6834",11.46741529
"6835",9.499936987
"6836",9.449841742
"6837",9.714347281
"6838",9.343202371
"6839",7.482003446
"6840",5.138968125
"6841",9.913455609
"6842",8.394384938
"6843",10.69479643
"6844",8.426076214
"6845",6.282384383
"6846",6.563916238
"6847",6.897355819
"6848",5.862127924
"6849",9.242897363
"6850",9.645293722
"6851",11.15074254
"6852",6.896629151
"6853",4.369197115
"6854",8.361705428
"6855",9.979543032
"6856",7.577780938
"6857",10.73068918
"6858",11.6180409
"6859",7.125459976
"6860",8.121271365
"6861",12.28038116
"6862",8.516403889
"6863",6.60470358
"6864",10.23549055
"6865",12.00320194
"6866",7.507974081
"6867",8.708806365
"6868",8.078225838
"6869",7.593638897
"6870",9.659898831
"6871",11.78981269
"6872",10.15044618
"6873",8.36083866
"6874",9.356752996
"6875",10.49061449
"6876",8.521819739
"6877",10.69502244
"6878",9.046744057
"6879",5.977439354
"6880",11.95251498
"6881",7.897183447
"6882",10.7205511
"6883",6.195613469
"6884",9.359624427
"6885",9.414836679
"6886",11.32270743
"6887",12.85845597
"6888",8.062843912
"6889",10.87081295
"6890",5.354136548
"6891",9.883011801
"6892",10.62001566
"6893",10.06063413
"6894",8.996902472
"6895",13.17107335
"6896",9.017619054
"6897",8.928339801
"6898",10.84436101
"6899",12.27464124
"6900",10.86868706
"6901",9.85773575
"6902",10.0339013
"6903",9.508274848
"6904",9.712033264
"6905",11.92652191
"6906",10.94075319
"6907",10.02611639
"6908",10.47777635
"6909",11.1800532
"6910",5.540423271
"6911",6.801035187
"6912",8.591306501
"6913",12.34377711
"6914",11.38949209
"6915",9.048886429
"6916",9.252947114
"6917",6.882555384
"6918",10.81753387
"6919",9.370234772
"6920",8.38013789
"6921",6.370042731
"6922",8.192115476
"6923",13.25492976
"6924",8.257698772
"6925",9.427458446
"6926",10.75676086
"6927",11.42178466
"6928",10.13600059
"6929",4.763806624
"6930",8.386466552
"6931",9.50332644
"6932",10.57910469
"6933",7.274592659
"6934",6.769901741
"6935",11.60322724
"6936",10.72391609
"6937",4.486038042
"6938",6.850777803
"6939",12.88494044
"6940",10.31266878
"6941",8.618207133
"6942",8.740773381
"6943",12.57396505
"6944",6.752934827
"6945",9.393972022
"6946",7.670348457
"6947",8.872112107
"6948",9.012123274
"6949",9.542229015
"6950",9.823878063
"6951",15.49049585
"6952",10.60506218
"6953",11.01805578
"6954",11.63445892
"6955",6.654422943
"6956",8.984903186
"6957",7.143576721
"6958",11.99417054
"6959",12.73018877
"6960",9.711670743
"6961",7.457234037
"6962",9.378335803
"6963",14.53654393
"6964",7.759808577
"6965",9.639714183
"6966",12.44198617
"6967",8.436177612
"6968",10.47674832
"6969",8.506708884
"6970",10.09661525
"6971",12.8017483
"6972",11.71762212
"6973",11.71308705
"6974",8.695854213
"6975",12.53012131
"6976",8.274277421
"6977",6.684351387
"6978",7.909716251
"6979",9.286669437
"6980",8.362486225
"6981",9.275075338
"6982",7.806417705
"6983",7.877329223
"6984",7.683219457
"6985",9.717479058
"6986",10.70302584
"6987",11.58489357
"6988",9.091762602
"6989",10.70977109
"6990",10.7940216
"6991",7.374841326
"6992",9.408659878
"6993",8.633196682
"6994",11.00990238
"6995",9.535626067
"6996",11.41779806
"6997",9.215703338
"6998",8.916624405
"6999",8.5228159
"7000",9.349853272
"7001",8.557145318
"7002",11.99020234
"7003",10.88950872
"7004",10.84674272
"7005",9.337265532
"7006",8.286464286
"7007",8.842588982
"7008",9.842687895
"7009",8.182743284
"7010",10.21551908
"7011",8.097620773
"7012",2.9970332
"7013",10.14084193
"7014",10.28229932
"7015",11.05944422
"7016",7.469800909
"7017",10.31326727
"7018",11.56283302
"7019",9.764195741
"7020",10.35295658
"7021",8.152969466
"7022",13.73216679
"7023",6.703851725
"7024",5.99113877
"7025",7.811863586
"7026",8.556839832
"7027",8.130304316
"7028",10.09317909
"7029",8.568959375
"7030",10.8120947
"7031",9.849343031
"7032",10.89840006
"7033",14.06214594
"7034",11.49396362
"7035",10.59199108
"7036",7.624743991
"7037",7.731932268
"7038",6.959700228
"7039",9.219168824
"7040",11.04061494
"7041",6.353746839
"7042",6.223274778
"7043",9.173134449
"7044",12.10559102
"7045",8.695421235
"7046",7.236484245
"7047",7.946361359
"7048",10.74442007
"7049",10.49254165
"7050",10.75525107
"7051",8.158193369
"7052",7.564789656
"7053",6.74221519
"7054",12.23541686
"7055",9.337170789
"7056",7.638120709
"7057",8.063136361
"7058",9.739577462
"7059",10.40781602
"7060",8.670736306
"7061",11.86887634
"7062",10.53453182
"7063",9.957150293
"7064",9.611454185
"7065",13.11057841
"7066",7.836972462
"7067",10.04701143
"7068",8.247103457
"7069",14.3386316
"7070",11.29592711
"7071",8.191172097
"7072",10.06352595
"7073",13.03562961
"7074",9.293803531
"7075",11.71292984
"7076",7.709864255
"7077",11.22342755
"7078",10.08817987
"7079",8.720521784
"7080",9.910785833
"7081",11.14197532
"7082",10.73403274
"7083",9.203676525
"7084",9.980349954
"7085",9.269080666
"7086",11.88650932
"7087",7.307194894
"7088",7.702490388
"7089",11.84689765
"7090",8.900021628
"7091",8.593164163
"7092",8.109377028
"7093",12.67411644
"7094",9.416941829
"7095",9.269638957
"7096",9.006010995
"7097",12.05202663
"7098",8.127665974
"7099",11.90984923
"7100",10.5290953
"7101",6.652124289
"7102",11.45421085
"7103",5.775913703
"7104",12.33824729
"7105",9.928323522
"7106",8.571423257
"7107",10.52270969
"7108",7.838801024
"7109",11.14703439
"7110",9.36601827
"7111",14.2224006
"7112",9.227000286
"7113",7.93717551
"7114",10.62625525
"7115",10.00010645
"7116",9.487516462
"7117",9.836470094
"7118",9.114121489
"7119",7.911809267
"7120",11.31906254
"7121",10.75536015
"7122",10.39907851
"7123",6.323926083
"7124",8.135674384
"7125",14.21897149
"7126",10.13634818
"7127",8.895560677
"7128",6.828867112
"7129",6.695193395
"7130",8.484868549
"7131",13.03368248
"7132",7.966099609
"7133",8.873558844
"7134",10.20573274
"7135",5.832506897
"7136",8.248005327
"7137",9.277027638
"7138",10.0587999
"7139",11.72324841
"7140",4.841707151
"7141",11.25855612
"7142",7.841688236
"7143",12.85063419
"7144",13.43772338
"7145",11.1766085
"7146",11.49065967
"7147",10.18762415
"7148",10.19049647
"7149",8.578022024
"7150",8.566781287
"7151",11.19853467
"7152",9.394010699
"7153",8.342131251
"7154",12.40017478
"7155",10.24165596
"7156",7.206546718
"7157",11.19852417
"7158",9.465264723
"7159",8.438517546
"7160",10.05651713
"7161",9.477882122
"7162",9.723192566
"7163",11.32881092
"7164",7.985403851
"7165",8.873442215
"7166",10.12463175
"7167",9.079441675
"7168",7.074817407
"7169",10.819262
"7170",6.171394561
"7171",10.74098974
"7172",11.51017516
"7173",10.39044117
"7174",10.09499808
"7175",12.08203627
"7176",7.389161058
"7177",7.649292111
"7178",8.214240672
"7179",9.631845464
"7180",7.473521879
"7181",12.75892262
"7182",12.91849067
"7183",12.27535937
"7184",8.012384315
"7185",10.06207737
"7186",10.08436175
"7187",7.548828748
"7188",7.628506955
"7189",10.59500129
"7190",7.90902461
"7191",12.74194897
"7192",10.02909509
"7193",4.755892125
"7194",8.01515191
"7195",9.584550357
"7196",11.1388882
"7197",8.911226979
"7198",9.437089881
"7199",9.916124639
"7200",9.26227039
"7201",10.95865106
"7202",8.426126697
"7203",11.21436746
"7204",11.44371421
"7205",10.18051846
"7206",13.21164197
"7207",11.85663185
"7208",6.994303222
"7209",9.016215498
"7210",13.46261504
"7211",6.442513004
"7212",8.60431886
"7213",8.917194039
"7214",9.014999429
"7215",10.58463561
"7216",11.3094551
"7217",9.742913832
"7218",12.20676978
"7219",8.177184565
"7220",8.996566543
"7221",14.11669373
"7222",13.17601725
"7223",14.45134353
"7224",5.395651277
"7225",5.894605361
"7226",9.776821912
"7227",8.330902062
"7228",10.56882975
"7229",9.050628214
"7230",12.85721354
"7231",7.748103091
"7232",11.23925543
"7233",10.25527399
"7234",8.563119579
"7235",12.3252077
"7236",14.70789462
"7237",10.89753108
"7238",7.36683504
"7239",8.090876583
"7240",9.552697993
"7241",8.226617325
"7242",10.6393416
"7243",8.052697913
"7244",11.39500617
"7245",11.82672439
"7246",4.119221795
"7247",10.39798074
"7248",8.147833664
"7249",10.68101135
"7250",8.939454055
"7251",9.204314705
"7252",11.89725178
"7253",7.155191635
"7254",10.03190153
"7255",9.5853876
"7256",11.12640457
"7257",8.38585201
"7258",10.7380088
"7259",6.329868785
"7260",10.05413621
"7261",12.52698932
"7262",7.334904171
"7263",10.96568781
"7264",9.518204191
"7265",12.38393525
"7266",13.11358663
"7267",10.7713198
"7268",7.557486102
"7269",7.870485257
"7270",10.82361436
"7271",14.2402366
"7272",10.20236887
"7273",8.206166746
"7274",7.690079063
"7275",11.05893265
"7276",5.948804499
"7277",10.22700995
"7278",9.264081616
"7279",9.023704616
"7280",9.095514009
"7281",9.920095188
"7282",11.36811307
"7283",6.999915055
"7284",5.873575651
"7285",12.27540319
"7286",9.462207202
"7287",9.194021688
"7288",9.991468039
"7289",12.60710755
"7290",8.686732669
"7291",8.837116375
"7292",8.097546625
"7293",10.37140095
"7294",7.552040688
"7295",10.11942109
"7296",8.239305566
"7297",12.03388823
"7298",8.300050573
"7299",12.33299528
"7300",12.58642046
"7301",9.058596493
"7302",12.6049798
"7303",10.84526209
"7304",11.74107186
"7305",9.882776282
"7306",9.855506965
"7307",9.247118232
"7308",6.152446623
"7309",12.57354128
"7310",9.555928346
"7311",9.676205739
"7312",11.39221839
"7313",7.85987389
"7314",4.878876765
"7315",8.858823748
"7316",10.32240722
"7317",10.71125042
"7318",9.364747729
"7319",8.824292054
"7320",8.627938797
"7321",11.01273455
"7322",7.971916847
"7323",11.45499085
"7324",7.620745451
"7325",11.67170958
"7326",6.882739044
"7327",9.802453053
"7328",8.349135844
"7329",4.739117324
"7330",7.53275466
"7331",8.133435471
"7332",11.25275448
"7333",8.817378498
"7334",9.202324749
"7335",10.78255416
"7336",8.834263354
"7337",9.472537662
"7338",13.52317056
"7339",11.12869325
"7340",9.915236593
"7341",3.319007269
"7342",6.151232967
"7343",11.08091955
"7344",9.178454527
"7345",8.884221676
"7346",9.854615097
"7347",12.10299959
"7348",8.751803901
"7349",8.101956432
"7350",10.09247355
"7351",2.701350208
"7352",8.005961895
"7353",14.1959881
"7354",9.378994494
"7355",10.25735306
"7356",8.066085079
"7357",7.459516279
"7358",10.25493244
"7359",6.829828486
"7360",9.695974928
